"","Year","OPCS","Description","FCE","Admissions","Male","Female","Gender Unknown","Emergency","Waiting list","Planned","Other Admission Method","Mean time waited","Median time waited","Mean length of stay","Median length of stay","Mean age","Age 0","Age 1-4","Age 5-9","Age 10-14","Age 15","Age 16","Age 17","Age 18","Age 19","Age 20-24","Age 25-29","Age 30-34","Age 35-39","Age 40-44","Age 45-49","Age 50-54","Age 55-59","Age 60-64","Age 65-69","Age 70-74","Age 75-79","Age 80-84","Age 85-89","Age 90+","Day case","FCE bed days","EmergencyDC","ElectiveDC","OtherDC","class1","elective","new_daycase","inpatient","daycase","class2","class3","class4","proc_group"
"2821","2016","Q25","Partial excision of fallopian tube",481,457,0,481,0,182,268,2,5,74.0522088353414,57,2.0031847133758,1,32.3946784922395,0,0,0,13,1,7,3,6,7,51,96,100,84,36,24,13,2,1,3,0,2,1,1,0,160,611,1,24,1,187,270,184,167,103,0,270,0,"Female UGU"
"2822","2016","Q26","Placement of prosthesis in fallopian tube",5,5,0,5,0,0,5,0,0,99,46,0.5,1,53.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,5,4,1,4,0,0,5,"Female UGU"
"2823","2016","Q27","Open bilateral occlusion of fallopian tubes",194,194,0,194,0,0,189,1,4,67.35,54,1.32608695652174,1,35.2054054054054,0,0,0,0,0,0,0,0,0,2,23,59,57,40,3,1,0,0,0,0,0,0,0,0,148,62,0,4,0,4,190,152,41,149,0,190,0,"Female UGU"
"2824","2016","Q28","Other open occlusion of fallopian tube",64,64,0,64,0,2,62,0,0,62.4166666666667,50,1.41666666666667,1,37.4666666666667,0,0,0,0,0,0,0,0,0,1,3,11,17,7,5,0,0,0,0,0,1,0,0,0,39,34,0,4,0,2,62,43,20,42,0,62,0,"Female UGU"
"2825","2016","Q29","Open reversal of female sterilisation",9,9,0,9,0,0,9,0,0,51.875,59,1.33333333333333,1,40.2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,9,3,6,3,0,9,0,"Female UGU"
"2826","2016","Q30","Other repair of fallopian tube",212,207,0,212,0,52,149,4,2,87.65,78,1.61739130434783,1,30.4705882352941,0,0,0,1,0,0,0,0,2,13,32,32,12,9,1,0,0,0,0,0,0,0,0,0,93,196,0,12,0,54,153,105,77,76,0,0,153,"Female UGU"
"2827","2016","Q31","Incision of fallopian tube",428,404,0,428,0,272,115,12,5,67.7395833333333,51,2.68862275449102,2,32.6744791666667,0,0,0,0,1,2,3,3,4,39,87,115,67,28,18,14,1,1,0,0,0,1,0,0,75,921,11,7,0,277,127,82,103,24,0,127,0,"Female UGU"
"2828","2016","Q32","Operations on fimbria",232,221,2,230,0,32,186,2,1,77.0628571428571,65,1.64444444444444,1,31.0882352941176,0,0,1,8,6,5,2,5,5,31,28,39,33,17,12,6,3,3,0,0,0,0,0,0,137,143,3,15,1,33,188,152,65,123,0,188,0,"Female UGU"
"2829","2016","Q34","Other open operations on fallopian tube",40,38,0,40,0,9,27,1,1,91.3461538461538,66,4.25,2,36.4411764705882,0,0,0,2,0,0,0,0,0,4,3,10,5,3,2,3,0,0,0,1,0,1,0,0,15,84,0,1,0,10,28,16,17,11,0,0,28,"Female UGU"
"2830","2016","Q35","Endoscopic bilateral occlusion of fallopian tubes",6454,6450,1,6453,0,20,6381,45,4,70.3185855263158,61,0.909199522102748,1,35.4699436443331,0,0,0,0,0,0,0,0,0,60,831,1937,1999,1225,319,16,1,0,0,0,0,0,0,0,5600,768,17,149,4,24,6426,5749,702,5724,0,6426,0,"Female UGU"
"2831","2016","Q36","Other endoscopic occlusion of fallopian tube",183,183,0,183,0,3,177,3,0,67.810650887574,60,1.07142857142857,1,36.1133333333333,0,0,0,0,0,0,0,0,0,0,14,50,44,30,12,0,0,0,0,0,0,0,0,0,155,30,0,8,0,3,180,163,20,160,0,180,0,"Female UGU"
"2832","2016","Q37","Endoscopic reversal of female sterilisation",64,63,0,64,0,2,60,1,0,69.5454545454545,53,1.4,1,38.1935483870968,0,0,0,0,0,0,0,0,0,0,9,12,17,12,7,2,2,0,1,0,0,0,0,0,49,20,0,5,0,2,61,54,10,51,0,61,0,"Female UGU"
"2833","2016","Q38","Other therapeutic endoscopic operations on fallopian tube",367,356,3,364,0,22,329,4,1,82.4294871794872,69,2.00869565217391,1,33.8546343612335,1,0,0,2,0,2,1,4,3,23,44,49,35,29,19,8,4,2,0,1,0,0,0,0,252,216,0,15,0,23,333,267,91,242,0,333,0,"Female UGU"
"2834","2016","Q39","Diagnostic endoscopic examination of fallopian tube",101,101,1,100,0,8,92,1,0,35.9111111111111,9,1.59090909090909,1,33.0229885057471,0,0,0,0,0,0,0,5,4,16,15,15,12,10,0,4,2,0,1,0,2,0,1,0,79,35,1,1,0,8,93,80,19,74,0,93,0,"Female UGU"
"2835","2016","Q41","Other operations on fallopian tube",5645,5633,0,5643,2,47,5163,421,2,65.8832026413537,52,1.07417974322397,1,30.9553172475424,0,0,1,1,2,1,3,5,11,151,316,309,219,74,22,3,0,0,1,0,0,0,0,0,4936,766,24,159,2,49,5584,5095,544,5040,0,5584,0,"Female UGU"
"2836","2016","Q43","Partial excision of ovary",2225,2128,0,2225,0,370,1716,31,11,74.2801484230056,59,2.28147699757869,2,32.0805534969894,12,1,12,46,18,22,46,26,45,275,452,423,318,254,93,37,18,15,14,5,13,6,4,4,514,3819,5,111,1,381,1747,625,1256,491,0,1747,0,"Female UGU"
"2837","2016","Q44","Open destruction of lesion of ovary",124,115,0,124,0,20,93,1,1,68.3908045977011,62,2.14545454545455,2,31.7363636363636,0,0,0,1,1,0,0,1,2,18,26,25,15,12,6,2,0,0,0,0,1,0,0,0,66,117,0,9,0,21,94,75,37,57,0,94,0,"Female UGU"
"2838","2016","Q45","Repair of ovary",36,26,0,36,0,20,6,0,0,54,37,2.74193548387097,2,27.5308235294118,1,0,1,1,0,0,1,2,0,4,10,4,9,1,0,0,0,0,0,0,0,0,0,0,2,81,1,0,0,20,6,2,6,0,0,6,0,"Female UGU"
"2839","2016","Q47","Other open operations on ovary",350,306,0,350,0,92,184,26,4,52.9823529411765,29,4.68503937007874,3,45.0999251497006,1,0,2,5,4,3,1,4,2,22,32,51,42,34,19,15,11,14,18,11,12,11,11,9,82,1252,4,20,1,96,210,102,149,61,0,210,0,"Female UGU"
"2840","2016","Q49","Therapeutic endoscopic operations on ovary",9642,9360,2,9639,1,1311,7886,145,18,78.7982985729967,64,1.76156011258544,1,32.6510991410165,9,2,3,64,48,68,71,106,128,1143,1713,1786,1423,988,519,152,53,21,19,19,15,16,11,5,4537,8722,35,561,1,1329,8031,5098,3785,4246,0,8031,0,"Female UGU"
"2841","2016","Q50","Diagnostic endoscopic examination of ovary",213,191,0,213,0,34,139,16,2,51.748031496063,27,3.28,1,48.6653014354067,1,1,0,2,0,1,1,0,1,13,17,28,16,16,20,7,11,17,17,15,15,4,6,0,102,353,3,16,0,36,155,118,69,86,0,155,0,"Female UGU"
"2842","2016","Q51","Other operations on ovary",183,171,0,183,0,36,109,25,1,30.0430107526882,19,4.59036144578313,2,52.6568047337278,0,0,0,0,0,1,0,3,0,6,13,26,9,16,17,10,4,5,6,14,13,12,7,7,97,296,2,21,0,37,134,118,48,86,0,134,0,"Female UGU"
"2843","2016","Q52","Operations on broad ligament of uterus",216,211,0,216,0,17,190,3,1,81.4419889502762,68,1.91566265060241,1,32.3793103448276,0,0,0,3,0,1,4,2,5,39,39,36,33,23,8,2,1,0,2,3,1,0,1,0,130,152,1,12,0,18,193,142,66,127,0,193,0,"Female UGU"
"2844","2016","Q54","Operations on other ligament of uterus",1555,1552,0,1555,0,22,1514,16,0,104.805176132279,85,1.50335570469799,1,41.4169538249483,0,0,0,0,0,3,4,8,25,181,217,169,203,142,82,65,76,66,110,47,32,18,2,1,653,1375,3,53,0,22,1530,706,835,695,0,0,1530,"Female UGU"
"2845","2016","Q56","Other operations on female genital tract",20,20,0,20,0,5,13,1,1,117.272727272727,110,2.33333333333333,1,38.7368421052632,0,1,0,0,0,0,0,0,0,0,4,2,3,1,3,3,2,0,0,0,0,0,0,0,7,30,0,2,0,6,14,9,8,6,0,0,14,"Female UGU"
"2846","2016","R01","Therapeutic endoscopic operations on fetus",3,3,0,3,0,0,0,0,3,NA,NA,1,1,25.6666666666667,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,"Obstetrics"
"2847","2016","R02","Diagnostic endoscopic examination of fetus",4,4,0,4,0,0,0,0,4,NA,NA,NA,NA,29,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,"Obstetrics"
"2848","2016","R04","Therapeutic percutaneous operations on fetus",144,144,0,144,0,0,3,0,141,3.66666666666667,1,0.148936170212766,0,30.9078014184397,0,0,0,0,0,0,0,0,0,18,35,60,22,6,0,0,0,0,0,0,0,0,0,0,3,21,0,0,130,141,3,3,3,0,3,0,0,"Obstetrics"
"2849","2016","R05","Diagnostic percutaneous examination of fetus",716,716,0,716,0,2,7,1,706,2.66666666666667,3,8498.5835694051,0,33.2680115273775,0,0,0,0,0,1,1,0,3,52,127,192,220,92,6,0,0,0,0,0,0,0,0,0,8,8,1,0,701,708,8,8,8,0,8,0,0,"Obstetrics"
"2850","2016","R06","Destruction of fetus",283,283,0,283,0,2,12,0,269,8.09090909090909,6,0.321033210332103,0,32.2759856630824,0,0,0,0,0,0,0,3,5,25,53,85,76,27,4,1,0,0,0,0,0,0,0,0,12,87,0,0,225,271,12,12,11,1,12,0,0,"Female UGU"
"2851","2016","R07","Therapeutic endoscopic operations for twin to twin transfusion syndrome",182,182,0,182,0,0,2,0,180,1.5,2,0.32967032967033,0,30.85,0,0,0,0,0,0,1,0,4,22,46,64,29,13,0,1,0,0,0,0,0,0,0,0,0,60,0,0,135,180,2,0,2,0,2,0,0,"Obstetrics"
"2852","2016","R08","Therapeutic percutaneous operations for twin to twin transfusion syndrome",11,11,0,11,0,0,4,0,7,8.33333333333333,10,1.625,1,32.9090909090909,0,0,0,0,0,0,0,0,0,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0,2,14,0,0,1,7,4,2,3,1,4,0,0,"Obstetrics"
"2853","2016","R10","Other operations on amniotic cavity",793,791,1,792,0,7,71,9,704,7.56140350877193,6,0.20617110799439,0,32.2408376963351,0,0,0,0,0,3,3,5,8,81,149,203,221,85,5,0,0,0,1,0,0,0,0,0,79,146,6,0,665,711,80,79,72,8,80,0,0,"Obstetrics"
"2854","2016","R12","Operations on gravid uterus",7127,7089,0,7127,0,81,404,91,6513,15.3196480938416,8,0.648573518653987,0,31.4889747995418,0,0,0,2,3,6,17,29,37,580,1725,2561,1596,388,37,2,0,1,0,0,0,0,0,0,253,4486,27,96,4826,6594,495,349,471,24,495,0,0,"Obstetrics"
"2855","2016","R17","Elective caesarean delivery",76353,75652,0,76353,0,292,3120,2411,69829,42.7336152219873,26,2.54806710430343,2,32.1830575417092,0,0,0,2,10,19,86,192,306,5529,16164,25516,19839,5296,423,40,3,0,0,0,0,0,0,0,0,192802,1,10,151,70121,5531,10,5530,1,0,5531,0,"Obstetrics"
"2856","2016","R18","Other caesarean delivery",98592,92063,0,98592,0,499,229,252,91083,27.3428571428571,13,4.15953730863711,3,30.4228753414112,0,0,0,14,30,107,339,703,1296,12428,25991,30611,18394,4540,341,28,5,0,0,0,0,0,0,0,0,400472,2,2,142,91582,481,2,481,0,481,0,0,"Obstetrics"
"2857","2016","R28","Instrumental removal of products of conception from delivered uterus",1001,965,0,1001,0,223,209,36,497,5.76056338028169,3,1.94423320659062,1,31.1246231155779,0,0,0,0,0,2,1,5,15,105,229,356,225,50,7,0,0,0,0,0,0,0,0,0,201,1552,89,22,50,720,245,223,190,55,245,0,0,"Obstetrics"
"2858","2016","R29","Manual removal of products of conception from delivered uterus",1125,608,0,1125,0,66,27,3,512,3.52380952380952,2,1.98787313432836,2,30.7276018099548,0,0,0,0,0,1,2,4,10,125,308,381,237,33,4,0,0,0,0,0,0,0,0,0,18,1958,11,4,60,578,30,22,29,1,30,0,0,"Obstetrics"
"2859","2016","R30","Other operations on delivered uterus",176,119,0,176,0,22,10,1,86,13.25,9,3.23780487804878,2,30.4277456647399,0,0,0,0,0,0,1,0,4,20,53,54,34,5,2,0,0,0,0,0,0,0,0,0,6,497,5,1,10,108,11,7,11,0,11,0,0,"Obstetrics"
"2860","2016","R34","Other obstetric operations",159,138,0,159,0,4,12,2,120,8.1,3,2.28472222222222,2,31.0891719745223,0,0,0,0,0,0,2,1,1,17,35,57,35,7,2,0,0,0,0,0,0,0,0,0,12,323,0,1,42,124,14,13,13,1,14,0,0,"Obstetrics"
"2861","2016","S01","Plastic excision of skin of head or neck",687,687,306,381,0,2,661,23,1,107.69387755102,84,1.33191489361702,1,61.4052680412371,2,5,5,8,2,0,1,0,2,5,5,15,13,17,38,74,72,78,99,101,66,44,18,9,450,316,1,31,0,3,684,481,205,479,0,0,684,"Skin"
"2862","2016","S02","Plastic excision of skin of abdominal wall",537,536,106,431,0,10,492,34,0,132.053995680346,107,4.20558882235529,3,46.247191011236,0,1,0,0,0,0,1,0,3,9,28,56,68,78,83,65,60,38,28,13,2,1,0,0,21,2175,0,5,0,10,526,26,501,25,0,0,526,"Skin"
"2863","2016","S03","Plastic excision of skin of other site",152,151,33,119,0,0,145,6,0,109.204379562044,76,2.45,1,48.3268581081081,1,0,2,2,0,1,0,0,0,5,8,10,10,13,19,22,19,19,5,7,2,3,0,0,72,197,0,6,0,0,151,78,74,77,0,0,151,"Skin"
"2864","2016","S04","Other excision of skin",1300,1110,433,867,0,59,908,20,123,85.6938073394495,69,2.41954022988506,1,40.9595884169884,3,9,5,8,5,15,13,6,9,136,207,161,121,110,102,119,66,43,40,45,28,24,12,8,826,842,19,69,0,182,928,895,289,639,0,0,928,"Skin"
"2865","2016","S05","Microscopically controlled excision of lesion of skin",2613,2613,1381,1231,1,4,2538,70,1,81.6128898128898,61,1.71875,1,67.2182585347142,0,2,0,0,0,0,0,0,2,10,24,35,55,84,117,147,206,243,340,447,379,311,147,58,2512,166,4,21,1,5,2608,2533,80,2528,0,2608,0,"Skin"
"2866","2016","S06","Other excision of lesion of skin",209600,208670,111608,97984,8,2232,203351,3030,57,49.071567001122,30,2.31843267108168,1,61.2617132606378,168,1233,1642,2283,589,612,539,528,592,4149,6905,8232,9085,9796,12144,13751,13552,14241,19548,22194,22270,21556,15023,8551,196512,30240,1089,3325,24,2289,206381,199837,9613,196768,0,206381,0,"Skin"
"2867","2016","S10","Other destruction of lesion of skin of head or neck",310,305,175,135,0,19,277,9,0,54.2398190045249,37,3.63333333333333,1,57.1148863636364,2,3,4,9,1,2,3,3,4,8,16,12,12,15,18,16,16,13,33,21,34,30,20,13,278,103,8,1,0,19,286,279,29,257,0,286,0,"Skin"
"2868","2016","S11","Other destruction of lesion of skin of other site",478,461,243,235,0,50,367,41,3,51.3525641025641,36,3.39024390243902,1,53.9135431578947,12,6,14,10,1,3,2,7,5,18,15,25,22,18,12,31,39,33,41,52,42,38,17,12,392,245,26,2,0,53,408,394,72,336,0,408,0,"Skin"
"2869","2016","S17","Distant flap of skin and muscle",107,74,82,25,0,12,54,3,5,63.9411764705882,24,17.1325301204819,10,47.3177570093458,0,1,1,2,0,2,0,3,0,7,5,5,10,6,15,11,10,10,7,5,6,0,1,0,3,1464,0,0,0,17,57,3,55,2,0,57,0,"Skin"
"2870","2016","S18","Distant flap of skin and fascia",207,129,148,59,0,34,73,9,13,87.0923076923077,26,13.8950617283951,12,45.8342146341463,3,3,4,3,1,2,2,3,1,17,11,11,15,17,12,20,25,14,16,13,5,3,3,1,4,2212,0,3,0,47,82,7,79,3,0,0,82,"Skin"
"2871","2016","S19","Distant pedicle flap of skin",20,17,16,4,0,12,4,0,1,12.5,13,9.3125,4,47.1,0,0,0,1,1,0,0,0,0,1,2,2,2,0,0,3,0,2,4,1,1,0,0,0,1,171,2,0,0,13,4,1,4,0,4,0,0,"Skin"
"2872","2016","S20","Other distant flap of skin",36,33,25,11,0,8,22,1,2,39.2,16,13.5769230769231,7,47.0451388888889,1,0,1,1,0,0,1,0,1,1,5,2,2,4,0,3,0,3,3,1,5,2,0,0,8,348,1,0,0,10,23,8,18,5,0,23,0,"Skin"
"2873","2016","S21","Hair bearing flap of skin",10,7,5,5,0,0,4,0,3,12,12,3.71428571428571,4,23.702,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,30,0,0,0,3,4,2,3,1,4,0,0,"Skin"
"2874","2016","S22","Sensory flap of skin",51,47,35,16,0,23,21,2,1,67.6,27,3.28205128205128,1,43.3529411764706,0,2,2,4,0,0,0,0,0,2,4,3,4,2,6,6,4,4,2,1,4,1,0,0,10,124,10,6,1,24,23,16,16,7,0,23,0,"Skin"
"2875","2016","S23","Flap operations to relax contracture of skin",422,419,220,202,0,10,385,23,1,114.582655826558,90,2.168,1,30.851648456057,3,38,39,49,15,8,9,9,2,37,24,24,24,27,15,17,20,16,15,6,13,6,5,0,295,344,7,34,0,11,408,329,90,318,0,0,408,"Skin"
"2876","2016","S24","Local flap of skin and muscle",150,111,96,54,0,19,85,4,3,54.7808219178082,28,26.6607142857143,13,59.248322147651,0,1,1,2,1,0,2,1,0,3,4,3,5,7,4,17,22,9,15,18,16,8,6,4,23,2847,1,0,0,22,89,23,75,14,0,89,0,"Skin"
"2877","2016","S25","Local flap of skin and fascia",133,106,85,48,0,24,66,13,3,47.0806451612903,17,9.56666666666667,7,53.780303030303,0,3,1,2,0,0,0,2,0,9,4,6,5,6,11,18,6,11,18,9,6,7,4,4,29,854,6,9,0,27,79,38,56,23,0,79,0,"Skin"
"2878","2016","S26","Local subcutaneous pedicle flap of skin",139,134,100,39,0,47,75,10,2,58.6086956521739,21,6.70886075949367,1,49,0,5,3,1,3,0,0,2,0,6,9,11,5,12,9,14,7,9,11,8,14,5,1,2,54,545,25,1,0,49,85,55,51,34,0,85,0,"Skin"
"2879","2016","S27","Other local flap of skin",1735,1330,1052,682,1,158,1065,102,5,48.5020618556701,29,5.62816901408451,1,66.5741488747836,0,12,19,21,1,1,1,2,5,29,35,40,58,48,62,75,83,106,171,193,227,241,193,110,1365,2033,71,42,1,163,1167,1407,221,946,0,1167,0,"Skin"
"2880","2016","S28","Flap of mucosa",7,7,3,4,0,0,7,0,0,44.1428571428571,16,5.5,2,48.8571428571429,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,3,22,0,0,0,0,7,3,4,3,0,7,0,"Skin"
"2881","2016","S30","Other operations on flap of skin to head or neck",334,310,178,155,1,16,256,37,1,55.9473684210526,28,7.28125,1,65.1077844311377,0,1,2,2,0,1,0,1,0,3,4,8,1,9,12,26,33,40,44,43,44,33,18,9,194,804,0,30,0,17,293,224,96,197,0,293,0,"Skin"
"2882","2016","S31","Other operations on flap of skin to other site",484,463,286,197,1,51,376,36,0,87.3184523809524,44,4.63084112149533,1,44.6110540540541,3,7,6,13,8,3,3,5,7,33,37,31,28,34,50,59,58,29,23,14,11,8,8,3,264,856,18,42,0,51,412,306,152,260,0,0,412,"Skin"
"2883","2016","S33","Hair bearing graft of skin to scalp",173,173,26,147,0,0,173,0,0,209.692307692308,84,NA,NA,53.3468208092486,0,0,0,0,0,0,0,1,0,18,19,4,0,1,0,46,27,5,1,18,32,0,0,1,173,0,0,0,0,0,173,173,0,173,0,0,173,"Skin"
"2884","2016","S35","Split autograft of skin",4303,3817,2326,1977,0,1355,1763,549,150,22.551747311828,9,10.8220577871741,5,52.9690070505288,25,219,96,101,28,21,26,25,18,186,187,190,205,211,241,264,248,263,306,290,318,313,281,193,1275,29417,190,159,6,1505,2312,1434,1542,770,2312,0,0,"Skin"
"2885","2016","S36","Other autograft of skin",1415,1230,889,526,0,319,765,129,17,44.2115107913669,22,3.09552845528455,1,56.4253718130312,7,119,73,41,12,3,3,1,11,31,28,30,29,46,48,53,44,72,96,144,135,157,136,93,908,1587,158,40,6,336,894,948,295,599,0,894,0,"Skin"
"2886","2016","S37","Other graft of skin",144,126,88,56,0,39,56,27,4,51.9607843137255,27,21.9139784946237,6,46.9636524822695,1,10,5,9,2,0,1,2,0,9,7,8,2,7,7,10,3,6,11,14,11,8,7,1,39,2047,2,7,0,43,83,46,56,27,0,83,0,"Skin"
"2887","2016","S38","Graft of mucosa",1,1,1,0,0,0,1,0,0,41,41,6,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,1,0,"Skin"
"2888","2016","S39","Graft of other tissue to skin",59,57,29,30,0,5,37,15,0,100.939393939394,88,0.818181818181818,1,38.6995614035088,1,3,2,4,1,0,0,1,1,4,4,3,5,4,7,2,5,1,4,1,2,0,1,1,23,47,2,12,0,5,52,35,21,31,0,0,52,"Skin"
"2889","2016","S40","Other closure of skin",901,867,460,441,0,804,35,15,13,4.76,1,1.63302752293578,0,50.8516859688196,17,123,62,38,13,8,4,9,4,26,25,15,17,21,20,26,21,22,33,38,54,73,115,114,34,1509,443,12,2,817,50,46,47,3,50,0,0,"Skin"
"2890","2016","S41","Suture of skin of head or neck",9343,8946,5486,3854,3,8193,477,213,63,11.6390041493776,1,1.52334476391453,0,45.9467790897381,41,1529,824,243,39,44,48,69,74,382,360,317,281,260,332,321,309,284,332,377,507,709,812,822,478,14304,3941,167,32,8256,690,645,642,48,690,0,0,"Skin"
"2891","2016","S42","Suture of skin of other site",17511,16624,11659,5851,1,11989,3694,811,130,6.31739130434783,1,1.65502020050875,1,38.8802158661011,52,763,912,1100,221,213,242,270,329,1651,1528,1307,1113,1038,1131,1106,881,631,626,567,525,454,437,349,3382,22618,5533,744,55,12119,4505,4126,3444,1061,4505,0,0,"Skin"
"2892","2016","S47","Opening of skin",42585,38443,22107,20476,2,32133,4776,1211,323,23.7242398648649,3,2.81283466740271,1,44.661388805917,265,924,684,646,162,227,293,321,439,3008,3799,3887,3736,3585,3749,3411,2779,2198,2096,1885,1486,1195,849,559,3728,107132,11376,1068,42,32456,5987,4796,5313,674,5987,0,0,"Skin"
"2893","2016","S48","Insertion of skin expander into subcutaneous tissue",311,306,36,275,0,5,264,36,1,102.618257261411,79,1.63090128755365,1,42.2225806451613,0,3,9,7,8,6,4,9,7,8,23,14,28,21,38,44,23,23,23,9,2,1,0,0,75,380,0,25,0,6,300,100,204,96,0,0,300,"Skin"
"2894","2016","S49","Attention to skin expander in subcutaneous tissue",561,553,31,530,0,67,401,84,1,68.4350132625995,44,2.21223021582734,1,48.0125448028674,0,1,14,6,9,3,4,1,4,10,15,33,28,53,82,100,69,52,44,20,8,2,0,0,275,622,6,37,0,68,485,312,215,270,0,485,0,"Skin"
"2895","2016","S54","Exploration of burnt skin of head or neck",669,652,402,267,0,426,50,138,38,12.3125,2,4.09683426443203,2,14.4093232628399,38,348,50,33,6,6,2,3,3,16,25,11,24,17,14,10,21,7,5,9,8,3,0,3,115,2259,105,25,8,464,188,140,149,39,188,0,0,"Skin"
"2896","2016","S55","Exploration of burnt skin of other site",4394,4293,2535,1859,0,2776,409,834,274,10.15625,2,3.08117345485617,1,18.3448230311355,405,1603,396,332,78,15,15,24,21,164,188,149,166,121,111,126,91,73,84,65,53,41,32,15,791,10820,1123,200,97,3050,1243,991,963,280,1243,0,0,"Skin"
"2897","2016","S56","Exploration of other skin of head or neck",1459,1316,876,583,0,826,388,74,28,23.8,10,4.3027079303675,1,41.0341064270905,15,222,107,75,8,10,7,8,11,56,80,57,58,57,72,75,68,72,64,57,77,67,50,74,312,4701,341,47,8,854,462,359,348,114,462,0,0,"Skin"
"2898","2016","S57","Exploration of other skin of other site",30820,25423,17602,13218,0,15555,6531,2762,575,20.7182214948172,4,8.95380658935417,2,50.1606602826878,128,802,728,820,193,198,210,237,282,1554,1754,1677,1524,1654,2209,2461,2302,2192,2391,2023,1738,1546,1124,746,6638,191088,3703,719,99,16130,9293,7357,7075,2218,9293,0,0,"Skin"
"2899","2016","S60","Other operations on skin",3553,3479,1221,2331,1,328,2848,291,12,88.9805243445693,62,2.43711340206186,1,43.4023762432509,18,59,99,152,45,49,58,42,26,222,278,259,227,246,312,311,254,199,218,161,134,85,44,21,2527,2381,122,183,0,340,3139,2710,745,2394,0,0,3139,"Skin"
"2900","2016","S62","Other operations on subcutaneous tissue",1487,1444,420,1067,0,72,1045,327,0,112.519576719577,83,1.33394160583942,1,40.8952888583219,2,17,21,27,10,12,22,22,22,156,136,107,137,130,138,134,133,84,73,44,19,4,2,2,930,725,35,125,0,72,1372,1055,399,973,0,0,1372,"Skin"
"2901","2016","S64","Extirpation of nail bed",2877,2843,1586,1291,0,91,2716,35,1,64.8961661341853,50,1.52490421455939,0,38.2486479413817,3,26,67,338,87,96,76,76,68,282,193,132,134,139,161,183,182,147,166,124,86,64,26,10,2613,334,58,80,1,92,2751,2693,176,2575,0,2751,0,"Skin"
"2902","2016","S66","Other operations on nail bed",10018,9922,6345,3672,1,4779,4196,833,114,12.6060015588465,2,0.293863439930856,0,28.1420789605197,60,1968,1391,603,80,71,89,102,112,606,624,552,502,496,550,489,456,345,320,256,161,94,55,23,4214,1681,3757,703,97,4893,5029,4917,2561,2468,5029,0,0,"Skin"
"2903","2016","S68","Excision of nail",4039,3990,2224,1815,0,282,3626,73,9,56.711869525823,46,2.0327868852459,0,31.8271624906971,4,71,196,943,203,157,98,103,103,323,210,140,121,138,162,209,180,168,166,128,107,59,27,15,3514,1020,153,106,1,291,3699,3620,384,3315,0,3699,0,"Skin"
"2904","2016","S70","Other operations on nail",2212,2177,1164,1048,0,466,1656,49,6,51.560027758501,35,0.904841402337229,0,36.4387513586956,5,168,134,215,62,51,46,39,52,154,130,84,95,102,120,132,131,121,109,93,73,55,27,10,1603,575,294,72,4,472,1705,1675,414,1291,0,1705,0,"Skin"
"2905","2016","T01","Partial excision of chest wall",800,776,370,430,0,28,712,31,5,47.1301587301587,27,4.74871794871795,2,53.1391736375158,4,23,7,8,4,2,2,4,2,23,26,29,59,45,61,79,74,82,73,73,48,41,14,6,380,1982,3,42,0,33,743,422,351,392,0,743,0,"Thoracic"
"2906","2016","T02","Reconstruction of chest wall",536,523,439,97,0,21,421,76,5,104.113350125945,62,5.17364016736402,4,24.7409048507463,3,7,1,35,31,82,63,41,32,94,43,18,17,3,13,7,8,12,9,9,5,3,0,0,20,2441,2,28,0,26,497,48,452,45,0,0,497,"Thoracic"
"2907","2016","T03","Opening of chest",314,195,206,108,0,65,103,7,20,33.247311827957,18,11.4139534883721,7,56.1529967741935,15,9,2,5,1,3,1,1,1,9,8,12,5,2,12,13,27,23,46,44,37,27,7,0,2,2843,10,0,2,85,110,2,109,1,0,110,0,"Thoracic"
"2908","2016","T05","Other operations on chest wall",1396,1086,894,502,0,241,728,79,38,42.8438948995363,22,6.12703583061889,2,52.7520282608696,141,27,15,22,10,7,4,4,4,45,28,33,28,36,56,88,83,121,177,143,139,111,45,13,241,6935,48,72,1,279,807,313,626,181,0,807,0,"Thoracic"
"2909","2016","T07","Open excision of pleura",1081,825,771,309,1,202,414,24,185,22.8338108882521,14,11.5929752066116,8,50.916829566855,4,19,10,5,2,7,11,7,16,59,60,57,51,59,87,83,93,95,117,110,69,31,9,1,0,10346,0,1,0,387,438,1,438,0,438,0,0,"Thoracic"
